"","age","attrition_yes","business_travel_travel_frequently","business_travel_travel_rarely","daily_rate","department_research_development","department_sales","distance_from_home","education","education_field_life_sciences","education_field_marketing","education_field_medical","education_field_other","education_field_technical_degree","environment_satisfaction","gender_male","hourly_rate","job_involvement","job_level","job_role_human_resources","job_role_laboratory_technician","job_role_manager","job_role_manufacturing_director","job_role_research_director","job_role_research_scientist","job_role_sales_executive","job_role_sales_representative","job_satisfaction","marital_status_married","marital_status_single","monthly_income","monthly_rate","num_companies_worked","over_time_yes","percent_salary_hike","performance_rating","relationship_satisfaction","stock_option_level","total_working_years","training_times_last_year","work_life_balance","years_at_company","years_in_current_role","years_since_last_promotion","years_with_curr_manager"
"440",0.30952380952381,1,1,0,0.309234073013601,1,0,0.678571428571429,0.5,1,0,0,0,0,0,1,0.514285714285714,0.666666666666667,0.5,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0.46419167983149,0.835735796024895,0.333333333333333,0,0.0714285714285714,0,0,0,0.3,0.333333333333333,0.666666666666667,0.025,0,0,0
"441",0.380952380952381,1,1,0,0.634216177523264,0,0,0.785714285714286,0.5,0,0,0,0,0,0.333333333333333,0,0.185714285714286,0.666666666666667,0.5,1,0,0,0,0,0,0,0,0,0,0,0.470826750921538,0.379000200762899,1,1,0.285714285714286,0,0.666666666666667,1,0.275,0.333333333333333,0.666666666666667,0.075,0.111111111111111,0,0.117647058823529
"442",0.571428571428571,0,1,0,0.982104509663565,1,0,0.142857142857143,0.25,0,0,0,1,0,0.333333333333333,1,0.957142857142857,0.666666666666667,0,0,1,0,0,0,0,0,0,0.666666666666667,1,0,0.0570826750921538,0.287733386870106,0.444444444444444,0,0.428571428571429,0,1,0.333333333333333,0.2,0.666666666666667,0.666666666666667,0.05,0.111111111111111,0.133333333333333,0
"443",0.428571428571429,0,0,0,0.381531853972799,0,1,0.321428571428571,0.75,0,0,1,0,0,0.333333333333333,1,0.0285714285714286,0.666666666666667,0.5,0,0,0,0,0,0,1,0,1,0,1,0.472406529752501,0.530977715318209,0.111111111111111,0,0.214285714285714,0,1,0,0.25,0.5,0.333333333333333,0.25,0.166666666666667,0.6,0.411764705882353
"444",0.0952380952380952,1,1,0,0.906227630637079,1,0,0.107142857142857,0,0,0,0,0,1,0.666666666666667,1,0.985714285714286,0.333333333333333,0,0,1,0,0,0,0,0,0,0.666666666666667,0,1,0.151922064244339,0.28247339891588,0.555555555555556,0,0.357142857142857,0,0.666666666666667,0,0.1,0.5,0.666666666666667,0.05,0.111111111111111,0.0666666666666667,0.117647058823529
"445",0.714285714285714,0,0,1,0.0436649964209019,0,1,0.0357142857142857,1,0,1,0,0,0,0.333333333333333,0,0.1,0.666666666666667,0.25,0,0,0,0,0,0,1,0,1,1,0,0.160189573459716,0.705239911664324,0.222222222222222,0,0.214285714285714,0,0,0.333333333333333,0.35,0.333333333333333,0.666666666666667,0.225,0.388888888888889,0.4,0.411764705882353
"446",0.880952380952381,0,0,1,0.72655690765927,0,1,0.607142857142857,1,1,0,0,0,0,0,0,0.757142857142857,0.666666666666667,0.75,0,0,1,0,0,0,0,0,0.333333333333333,0,1,0.833385992627699,0.3123469182895,0.333333333333333,0,0.857142857142857,1,1,0,0.925,0.333333333333333,0.666666666666667,0.25,0.5,0.466666666666667,0.411764705882353
"447",0.547619047619048,0,0,0,0.118110236220472,0,1,0.321428571428571,0.25,1,0,0,0,0,1,1,0.371428571428571,0.666666666666667,0.25,0,0,0,0,0,0,1,0,1,0,1,0.274934175882043,0.455169644649669,0.777777777777778,0,0.214285714285714,0,1,0,0.4,0.5,0.666666666666667,0.35,0.166666666666667,0.0666666666666667,0.588235294117647
"448",0.404761904761905,0,0,1,0.37007874015748,0,1,0,0.5,0,1,0,0,0,0.333333333333333,1,0.785714285714286,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.666666666666667,1,0,0.195260663507109,0.665127484440875,1,0,0,0,0.666666666666667,0,0.375,0.333333333333333,0.666666666666667,0.275,0.5,0.4,0.529411764705882
"449",0.523809523809524,0,0,1,0.143163922691482,1,0,0.178571428571429,0.5,1,0,0,0,0,0.333333333333333,0,0.642857142857143,0.666666666666667,0.75,0,0,0,1,0,0,0,0,0.666666666666667,0,1,0.64391785150079,0.733587633005421,0.777777777777778,0,0.285714285714286,0,0.666666666666667,0,0.55,0.5,0.666666666666667,0.5,0.333333333333333,0.333333333333333,0.764705882352941
"450",0.5,0,1,0,0.244094488188976,1,0,0.25,0,1,0,0,0,0,0.666666666666667,0,0.257142857142857,0.666666666666667,0,0,1,0,0,0,0,0,0,0.666666666666667,1,0,0.144602422327541,0.633527404135716,0.111111111111111,0,0,0,0,0.333333333333333,0.2,0.5,0.666666666666667,0.2,0.166666666666667,0,0.411764705882353
"451",0.30952380952381,0,0,1,0.519685039370079,0,1,0.0357142857142857,0,1,0,0,0,0,0.333333333333333,1,0.671428571428571,0.666666666666667,0.25,0,0,0,0,0,0,1,0,1,0,1,0.293470247498684,0.251033928929934,0.444444444444444,1,0.142857142857143,0,0.666666666666667,0,0.25,0.333333333333333,1,0.15,0.277777777777778,0,0.294117647058824
"452",0.571428571428571,0,0,1,0.155332856120258,1,0,0.821428571428571,0.5,0,0,1,0,0,1,1,0.371428571428571,0.666666666666667,0.5,0,0,0,1,0,0,0,0,0,1,0,0.336861506055819,0.194980927524593,0.111111111111111,1,0.714285714285714,1,1,0.333333333333333,0.25,0.833333333333333,0.333333333333333,0.25,0.5,0.333333333333333,0.470588235294118
"453",0.642857142857143,0,0,1,0.328561202576951,0,1,0.0357142857142857,0.5,0,0,0,1,0,1,1,0.442857142857143,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.333333333333333,1,0,0.199894681411269,0.565468781369203,0,0,0.571428571428571,0,0.333333333333333,0.333333333333333,0.225,0.5,1,0.2,0.388888888888889,0.2,0.411764705882353
"454",0.19047619047619,1,1,0,0.2319255547602,0,0,0.571428571428571,0.75,1,0,0,0,0,0.333333333333333,0,0.4,0.666666666666667,0,1,0,0,0,0,0,0,0,0.666666666666667,0,0,0.0912058978409689,0.831720538044569,0,1,0,0,0.333333333333333,0.333333333333333,0.2,0.333333333333333,0.333333333333333,0.175,0.388888888888889,0.0666666666666667,0
"455",0.261904761904762,0,0,1,0.0930565497494631,1,0,0.642857142857143,0.5,0,0,0,0,1,1,1,0.0571428571428571,0.666666666666667,0.25,0,0,0,1,0,0,0,0,1,0,0,0.171300684570827,0.825175667536639,0.444444444444444,0,0.0714285714285714,0,0.333333333333333,0.666666666666667,0.2,0.333333333333333,1,0.075,0.111111111111111,0.0666666666666667,0.117647058823529
"456",0.357142857142857,0,0,1,0.586972083035075,1,0,0,1,0,0,1,0,0,0,0,0.928571428571429,1,0.75,0,0,0,0,1,0,0,0,0.666666666666667,0,0,0.799104791995787,0.822485444689821,0.444444444444444,0,0.571428571428571,0,0.666666666666667,0.333333333333333,0.25,0.333333333333333,0.666666666666667,0.15,0.0555555555555556,0,0.294117647058824
"457",0.30952380952381,0,0,1,0.419470293486042,0,1,0.214285714285714,0.5,1,0,0,0,0,0.666666666666667,1,0.2,0.333333333333333,0.5,0,0,1,0,0,0,0,0,1,0,0,0.555450236966825,0.931419393696045,1,0,0.714285714285714,1,0.666666666666667,0.333333333333333,0.25,0.5,0.333333333333333,0.125,0.222222222222222,0,0.0588235294117647
"458",0,1,1,0,0.86184681460272,0,1,0.142857142857143,0.5,0,1,0,0,0,0.333333333333333,1,0.557142857142857,0.666666666666667,0,0,0,0,0,0,0,0,1,0.333333333333333,0,1,0.0457609268035808,0.2395101385264,0.111111111111111,1,0.214285714285714,0,1,0,0,0.5,0.666666666666667,0,0,0,0
"459",0.523809523809524,0,0,0,0.710093056549749,0,1,0.964285714285714,0.5,0,0,0,1,0,0.666666666666667,1,0.4,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0.522538177988415,0.372575787994379,0.333333333333333,0,0.285714285714286,0,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0.666666666666667,0.025,0,0,0.0588235294117647
"460",0.547619047619048,0,0,0,0.291338582677165,1,0,0.0357142857142857,0.75,0,0,0,1,0,0,0,0.457142857142857,0.333333333333333,0.25,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0.305529225908373,0.000722746436458543,0.222222222222222,1,0.428571428571429,0,0,0,0.25,0.5,0.666666666666667,0.2,0.388888888888889,0,0.411764705882353
"461",0.19047619047619,0,0,1,0.481746599856836,0,1,1,0.25,0,0,1,0,0,0,1,0.214285714285714,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0.173617693522907,0.0872515559124674,0.555555555555556,0,0.0714285714285714,0,0,0.666666666666667,0.2,0.833333333333333,0.666666666666667,0,0,0,0
"462",0.404761904761905,0,0,1,0.066571224051539,0,1,0,0.5,0,0,1,0,0,0,0,0.714285714285714,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.666666666666667,0,1,0.202738283307004,0.184862477414174,0.111111111111111,0,0.357142857142857,0,1,0,0.125,0.5,0.666666666666667,0.125,0.222222222222222,0,0.176470588235294
"463",0.380952380952381,0,0,1,0.111667859699356,0,1,0.714285714285714,0.75,1,0,0,0,0,1,1,0.628571428571429,1,0.25,0,0,0,0,0,0,1,0,1,0,1,0.227909426013691,0.71580004015258,0.111111111111111,0,0.0714285714285714,0,1,0,0.25,0.5,0.666666666666667,0.25,0.388888888888889,0.333333333333333,0.411764705882353
"464",0.19047619047619,1,0,1,0.264137437365784,1,0,0.821428571428571,0.5,0,0,0,0,1,0.666666666666667,1,0.514285714285714,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0700895208004213,0.847982332864887,0.111111111111111,1,0.5,0,0.333333333333333,0,0.025,0.5,0,0.025,0,0,0
"465",0.452380952380952,0,0,1,0.498926270579814,1,0,0,0.5,0,0,0,0,1,0.333333333333333,0,0.414285714285714,0.666666666666667,0.5,0,0,0,1,0,0,0,0,1,0,1,0.341337546076883,0.873479221039952,0.444444444444444,0,0.428571428571429,0,1,0,0.3,0.5,1,0.15,0.277777777777778,0.0666666666666667,0.117647058823529
"466",0.666666666666667,0,1,0,0.667143879742305,1,0,0.607142857142857,0,0,0,1,0,0,0,0,0.8,0.666666666666667,0.5,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0.501211163770405,0.276651274844409,0.555555555555556,0,0,0,1,0,0.7,0.5,0.333333333333333,0.05,0.111111111111111,0.0666666666666667,0.117647058823529
"467",0.547619047619048,0,0,1,0.840372226198998,0,1,0.0357142857142857,1,1,0,0,0,0,0.333333333333333,0,0.871428571428571,0.666666666666667,0.75,0,0,1,0,0,0,0,0,0,1,0,0.820747761979989,0.141818911865087,0.777777777777778,0,0.357142857142857,0,0.333333333333333,0.333333333333333,0.55,0.333333333333333,0.666666666666667,0.45,0.888888888888889,0.733333333333333,0.470588235294118
"468",0.452380952380952,0,0,0,0.0286327845382963,0,1,0.285714285714286,0.75,0,0,1,0,0,0,1,0.557142857142857,0.666666666666667,0.5,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0.412058978409689,0.906324031319012,0.111111111111111,0,0.142857142857143,0,1,0.333333333333333,0.225,1,0.666666666666667,0.225,0.277777777777778,0.466666666666667,0.411764705882353
"469",0.80952380952381,0,0,1,0.611309949892627,1,0,0.178571428571429,0.25,0,0,0,0,1,1,1,0.685714285714286,0.666666666666667,0.25,0,0,0,0,0,1,0,0,0,0,0,0.240547656661401,0.802770528006424,0.333333333333333,1,0.0714285714285714,0,0.333333333333333,0.666666666666667,0.45,0.5,0.666666666666667,0.25,0.5,0.4,0.529411764705882
"470",0.333333333333333,1,0,0,0.982104509663565,0,1,0.357142857142857,0.75,0,0,0,1,0,1,1,0.428571428571429,1,0.25,0,0,0,0,0,0,1,0,0.666666666666667,1,0,0.194734070563454,0.876129291306966,0.888888888888889,0,0.0714285714285714,0,1,0,0.15,0.333333333333333,0.666666666666667,0.1,0.111111111111111,0.0666666666666667,0.117647058823529
"471",0.142857142857143,0,1,0,0.309949892627058,0,1,0.821428571428571,0.5,0,0,1,0,0,1,1,0.114285714285714,0.666666666666667,0,0,0,0,0,0,0,0,1,1,1,0,0.0732490784623486,0.137964264203975,0,0,0.142857142857143,0,0.666666666666667,0.666666666666667,0.075,0.5,0.666666666666667,0.05,0.111111111111111,0.133333333333333,0.0588235294117647
"472",0.476190476190476,0,0,1,0.99713672154617,1,0,0.321428571428571,0.5,0,0,1,0,0,0.666666666666667,0,0.657142857142857,0.666666666666667,0.25,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0.46419167983149,0.806263802449307,0.333333333333333,0,0.571428571428571,0,0.666666666666667,0.333333333333333,0.45,0.666666666666667,0.666666666666667,0.025,0,0,0
"473",0.452380952380952,0,0,1,0.246241947029349,1,0,0,0.75,1,0,0,0,0,0.333333333333333,0,0.5,0.666666666666667,0.25,0,0,0,1,0,0,0,0,0.333333333333333,1,0,0.286361242759347,0.546356153382855,0.666666666666667,0,0.0714285714285714,0,0.333333333333333,0.333333333333333,0.2,0.333333333333333,0.333333333333333,0.15,0.277777777777778,0.266666666666667,0.176470588235294
"474",0.738095238095238,0,0,1,0.818181818181818,1,0,0.607142857142857,0.75,1,0,0,0,0,1,1,0.4,0.333333333333333,1,0,0,0,0,1,0,0,0,0.666666666666667,0,0,0.973828330700369,0.00124472997390082,0.111111111111111,1,0.428571428571429,0,0.666666666666667,0.333333333333333,0.775,0.833333333333333,0.666666666666667,0.775,0.5,0,0.529411764705882
"475",0.142857142857143,0,0,1,0.421617752326414,1,0,0.785714285714286,0.5,0,0,1,0,0,0.333333333333333,1,0.842857142857143,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0903633491311216,0.784420799036338,0.111111111111111,1,0,0,0.333333333333333,0.666666666666667,0.15,0.5,0.666666666666667,0.15,0.277777777777778,0.0666666666666667,0.235294117647059
"476",0.19047619047619,0,0,1,0.430207587687903,0,1,0.964285714285714,0.25,0,1,0,0,0,0,1,0.514285714285714,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.333333333333333,1,0,0.277145866245392,0.214173860670548,0.111111111111111,0,0.642857142857143,1,1,0.666666666666667,0.15,0.833333333333333,1,0.125,0.166666666666667,0.0666666666666667,0.235294117647059
"477",0.142857142857143,0,0,1,0.516105941302792,1,0,0.571428571428571,0.25,0,0,0,1,0,1,1,0.914285714285714,0.333333333333333,0,0,1,0,0,0,0,0,0,0.333333333333333,1,0,0.0588730911005793,0.281308974101586,0.111111111111111,0,0.714285714285714,1,1,0.333333333333333,0.025,0.333333333333333,0.666666666666667,0.025,0,0,0
"478",0.761904761904762,0,1,0,0.818897637795276,0,0,0.0714285714285714,0.5,0,0,1,0,0,0,1,0.985714285714286,0.666666666666667,1,0,0,1,0,0,0,0,0,0.333333333333333,1,0,0.905265929436546,0.237100983738205,0.111111111111111,0,0,0,0.666666666666667,0.333333333333333,0.8,0.333333333333333,0.666666666666667,0.8,0.277777777777778,0.666666666666667,0.411764705882353
"479",0.166666666666667,0,0,1,0.372226198997853,0,1,0.428571428571429,0,0,0,1,0,0,0.333333333333333,1,0.142857142857143,0.666666666666667,0,0,0,0,0,0,0,0,1,0.666666666666667,1,0,0.0572406529752501,0.974984942782574,0.111111111111111,0,0,0,0.666666666666667,0,0.175,0.166666666666667,0.666666666666667,0.175,0.222222222222222,0,0.352941176470588
"480",0.142857142857143,1,1,0,0.848246241947029,1,0,0.214285714285714,0.5,1,0,0,0,0,0,0,0.357142857142857,0.666666666666667,0,0,1,0,0,0,0,0,0,0.666666666666667,1,0,0.09884149552396,0.484802248544469,0.111111111111111,1,0.357142857142857,0,1,0.333333333333333,0.15,0.666666666666667,0.666666666666667,0.15,0.166666666666667,0.0666666666666667,0.117647058823529
"481",0.285714285714286,1,1,0,0.247673586256263,0,1,0.392857142857143,0.75,1,0,0,0,0,0.333333333333333,1,0.628571428571429,0.333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0.0539231174302264,0.496928327645051,0.111111111111111,0,0.5,0,0.666666666666667,0.333333333333333,0.025,0.333333333333333,1,0.025,0,0,0
"482",0.380952380952381,0,0,1,0.108804581245526,1,0,0,0.25,1,0,0,0,0,0.333333333333333,1,0.757142857142857,0.333333333333333,0,0,0,0,0,0,1,0,0,1,1,0,0.137598736176935,0.831158401927324,0.111111111111111,1,0.142857142857143,0,1,0.333333333333333,0.15,0.5,0.666666666666667,0.15,0.277777777777778,0.0666666666666667,0.176470588235294
"483",0.30952380952381,1,0,1,0.904080171796707,0,1,0.428571428571429,0.75,0,0,1,0,0,0.333333333333333,1,0.228571428571429,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0,0,0,0.169773565034229,0.378156996587031,0.222222222222222,0,0.428571428571429,0,0.666666666666667,0,0.225,0.333333333333333,0,0.075,0.0555555555555556,0.0666666666666667,0.117647058823529
"484",0.404761904761905,0,0,1,0.31209735146743,1,0,0.857142857142857,0.25,0,0,0,1,0,0,1,0.342857142857143,0.333333333333333,0.25,0,1,0,0,0,0,0,0,1,0,1,0.140705634544497,0.478217225456736,0.444444444444444,0,0.214285714285714,0,1,0,0.225,0.5,0.666666666666667,0.075,0.111111111111111,0,0.117647058823529
"485",0.30952380952381,0,0,1,0.302791696492484,0,1,0.178571428571429,0.75,0,0,1,0,0,0,1,0.514285714285714,1,0.25,0,0,0,0,0,0,1,0,1,0,0,0.234386519220642,0.165629391688416,0.444444444444444,0,0.785714285714286,1,1,0.666666666666667,0.325,0.666666666666667,1,0.175,0.388888888888889,0.333333333333333,0.411764705882353
"486",0.214285714285714,0,0,1,0.498210450966356,1,0,0.178571428571429,0.75,0,0,1,0,0,0,0,0.514285714285714,0.333333333333333,0,0,0,0,0,0,1,0,0,0.666666666666667,0,0,0.0620326487625066,0.117205380445694,0,0,0.0714285714285714,0,0.666666666666667,0.666666666666667,0.15,0.833333333333333,0.333333333333333,0.125,0.166666666666667,0,0.176470588235294
"487",0.452380952380952,0,0,1,0.326413743736578,0,1,0.0357142857142857,0.5,0,1,0,0,0,1,1,0.642857142857143,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.666666666666667,1,0,0.452501316482359,0.0367797630997792,0.444444444444444,1,0,0,0.666666666666667,0.333333333333333,0.425,0.5,0.333333333333333,0.075,0,0.0666666666666667,0
"488",0.0476190476190476,0,0,1,0.613457408732999,1,0,0,0.5,1,0,0,0,0,1,0,0.757142857142857,0.333333333333333,0,0,0,0,0,0,1,0,0,0.333333333333333,0,1,0.0962085308056872,0.387994378638828,0.111111111111111,0,0.142857142857143,0,1,0,0.025,0,1,0.025,0,0,0
"489",0.571428571428571,0,0,1,0.372226198997853,1,0,0.0357142857142857,0.75,1,0,0,0,0,0.666666666666667,0,0.728571428571429,0.666666666666667,0.25,0,0,0,0,0,0,0,0,1,1,0,0.162190626645603,0.145512949206987,0.111111111111111,0,0.142857142857143,0,0.333333333333333,0.666666666666667,0.25,0.666666666666667,0.666666666666667,0.25,0.111111111111111,0.133333333333333,0.117647058823529
"490",0.595238095238095,0,0,1,0.486757337151038,1,0,0.178571428571429,0.75,0,0,0,1,0,0.333333333333333,1,0.285714285714286,0.333333333333333,0.75,0,0,0,0,1,0,0,0,1,0,0,0.822432859399684,0.0231680385464766,0.444444444444444,1,0.214285714285714,0,0.666666666666667,0.333333333333333,0.525,0.5,0.333333333333333,0.025,0,0,0
"491",0.476190476190476,0,0,1,0.186113099498926,1,0,0,0,1,0,0,0,0,0.666666666666667,0,0.185714285714286,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0.0847814639283834,0.500582212407147,0.333333333333333,0,0.428571428571429,0,1,0,0.2,0.5,0.333333333333333,0,0,0,0
"492",0.595238095238095,0,1,0,0.64352183249821,1,0,0.285714285714286,1,0,0,1,0,0,1,1,0.6,0.666666666666667,0.25,0,1,0,0,0,0,0,0,0.666666666666667,0,0,0.245918904686677,0.703995181690424,0.333333333333333,1,0.142857142857143,0,0.333333333333333,0.333333333333333,0.25,0.5,0.666666666666667,0.2,0.388888888888889,0.266666666666667,0.411764705882353
"493",0.714285714285714,0,0,1,0.811739441660702,1,0,0,0.75,1,0,0,0,0,1,0,0.142857142857143,0.333333333333333,0.75,0,0,1,0,0,0,0,0,0,1,0,0.757925223802001,0.638546476611122,0.777777777777778,0,0,0,0,0.333333333333333,0.525,0.5,0,0.075,0.111111111111111,0,0.117647058823529
"494",0.619047619047619,0,0,1,0.722977809591983,0,0,0,0.75,1,0,0,0,0,0,0,0.285714285714286,0.333333333333333,0.25,1,0,0,0,0,0,0,0,0.666666666666667,0,1,0.262032648762507,0.995783979120659,0.444444444444444,0,0,0,0.333333333333333,0,0.25,0.166666666666667,1,0.05,0.111111111111111,0,0.117647058823529
"495",0.380952380952381,0,0,1,0.0730136005726557,0,1,0.464285714285714,0.5,0,0,0,0,1,0.666666666666667,0,0.0142857142857143,0.666666666666667,0,0,0,0,0,0,0,0,1,0.666666666666667,0,0,0.0826750921537651,0.0328448102790604,0.111111111111111,1,0.5,0,1,0.666666666666667,0.2,0.5,0.666666666666667,0.2,0.111111111111111,0,0.352941176470588
"496",0.214285714285714,1,0,1,0.943450250536865,0,1,0.0357142857142857,0,0,1,0,0,0,0.666666666666667,1,0.785714285714286,0.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0.107003686150606,0.572254567355953,0,0,0,0,0.333333333333333,0.333333333333333,0.125,0.5,0.666666666666667,0.1,0.166666666666667,0,0.117647058823529
"497",0.0714285714285714,0,0,1,0.888332140300644,0,1,0.75,0,0,0,0,0,1,0.666666666666667,1,0.271428571428571,0.666666666666667,0,0,0,0,0,0,0,0,1,0.666666666666667,0,1,0.128383359662981,0.89741015860269,0.111111111111111,0,0,0,0.666666666666667,0,0.075,0.333333333333333,0.666666666666667,0.075,0.111111111111111,0.0666666666666667,0.117647058823529
"498",0.619047619047619,0,0,1,0.868289191123837,1,0,0.0714285714285714,0.75,0,0,0,1,0,1,1,0.0714285714285714,0.666666666666667,1,0,0,1,0,0,0,0,0,1,1,0,0.974407582938389,0.291668339690825,0.444444444444444,1,0.0714285714285714,0,0,0.333333333333333,0.65,0.333333333333333,1,0.05,0.111111111111111,0,0.0588235294117647
"499",0.0952380952380952,0,0,1,0.359341445955619,1,0,0.178571428571429,0,0,0,1,0,0,0,1,0.557142857142857,0.666666666666667,0,0,0,0,0,0,1,0,0,0.666666666666667,1,0,0.0928909952606635,0.403573579602489,0,0,0.642857142857143,1,1,0,0.075,0.5,0.666666666666667,0.05,0.111111111111111,0.133333333333333,0.117647058823529
"500",0.357142857142857,0,0,1,0.797423049391553,0,1,0.25,0.75,0,1,0,0,0,0.666666666666667,1,0.128571428571429,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0.320958399157451,0.736277855852238,0,0,0.0714285714285714,0,1,0,0.15,0.5,0.666666666666667,0.125,0,0.0666666666666667,0.117647058823529
"501",0.333333333333333,0,0,1,0.38940586972083,1,0,0.285714285714286,0.75,1,0,0,0,0,0,0,0.885714285714286,0.666666666666667,0.25,0,0,0,0,0,1,0,0,1,1,0,0.279778830963665,0.642240513953022,0.111111111111111,1,0.0714285714285714,0,1,0.333333333333333,0.15,0.333333333333333,0.333333333333333,0.15,0.222222222222222,0,0.294117647058824
"502",0.285714285714286,0,1,0,0.0415175375805297,1,0,0.0714285714285714,0.5,0,0,1,0,0,0.666666666666667,0,0.585714285714286,0.666666666666667,0,0,0,0,0,0,1,0,0,0.666666666666667,0,0,0.0565560821484992,0.825496888175065,0.111111111111111,0,0.642857142857143,1,0.666666666666667,0.333333333333333,0.025,0.333333333333333,0.666666666666667,0.025,0,0,0
"503",0.833333333333333,0,0,1,0.0973514674302076,0,1,0,0,0,0,1,0,0,1,0,0.0571428571428571,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0,0,1,0.388204318062138,0.217345914475005,0.777777777777778,0,0.642857142857143,1,1,0,0.45,0.333333333333333,1,0.35,0.388888888888889,0.533333333333333,0.588235294117647
"504",0.380952380952381,0,0,1,0.926986399427344,1,0,0,1,1,0,0,0,0,0.333333333333333,1,0.171428571428571,0.666666666666667,0,0,0,0,0,0,1,0,0,1,1,0,0.0885729331226962,0.223489259184903,0.111111111111111,0,0.0714285714285714,0,1,0.333333333333333,0.25,0.666666666666667,0.333333333333333,0.25,0.5,0.533333333333333,0.470588235294118
"505",0.642857142857143,1,1,0,0.146027201145311,0,1,0.892857142857143,0.75,1,0,0,0,0,0,0,1,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0,1,0,0.172564507635598,0.1419795221843,0.222222222222222,0,0.214285714285714,0,1,0.666666666666667,0.125,0.666666666666667,0.666666666666667,0.025,0.0555555555555556,0,0
"506",0.19047619047619,0,0,1,0.636363636363636,1,0,0.178571428571429,0.5,1,0,0,0,0,0.666666666666667,0,0.585714285714286,0.666666666666667,0,0,1,0,0,0,0,0,0,1,1,0,0.0868878357030016,0.628990162617948,0.111111111111111,1,0.142857142857143,0,0.666666666666667,0.333333333333333,0.075,0.333333333333333,0.666666666666667,0.075,0.111111111111111,0,0.117647058823529
"507",0.452380952380952,0,0,1,0.272011453113815,1,0,0.0714285714285714,0.5,0,0,0,1,0,0.666666666666667,1,0.0857142857142857,0.666666666666667,0.5,0,0,0,1,0,0,0,0,0.666666666666667,1,0,0.443654555028963,0.301626179482032,0.111111111111111,0,0.285714285714286,0,0.666666666666667,0.333333333333333,0.25,0.333333333333333,0.666666666666667,0.25,0.388888888888889,0.466666666666667,0.470588235294118
"508",0.261904761904762,0,0,1,0.768790264853257,0,1,0.0714285714285714,0.25,0,0,1,0,0,0.333333333333333,0,0.457142857142857,0.666666666666667,0.25,0,0,0,0,0,0,1,0,0.666666666666667,1,0,0.239705107951553,0.0559325436659305,0.111111111111111,0,0.214285714285714,0,0,0.333333333333333,0.15,0.833333333333333,0.333333333333333,0.15,0,0.0666666666666667,0.117647058823529
"509",0.404761904761905,0,0,1,0.654974946313529,1,0,0.178571428571429,0.75,1,0,0,0,0,0.333333333333333,1,0.742857142857143,0,0.25,0,0,0,0,0,1,0,0,1,0,1,0.296840442338073,0.693595663521381,0.111111111111111,0,0.142857142857143,0,0.333333333333333,0,0.425,0.5,0.666666666666667,0.425,0.611111111111111,0.733333333333333,0.470588235294118
"510",0.357142857142857,0,1,0,0.854688618468146,1,0,0.178571428571429,0.5,1,0,0,0,0,0.666666666666667,1,0,0.666666666666667,0.25,0,0,0,0,0,0,0,0,1,0,0,0.353659820958399,0.130134511142341,0.333333333333333,0,0.857142857142857,1,0.666666666666667,0.333333333333333,0.375,0.333333333333333,0,0.325,0.611111111111111,0.266666666666667,0.411764705882353
"511",0.857142857142857,0,0,1,0.211166785969936,0,0,0.642857142857143,0.75,0,0,1,0,0,0.666666666666667,1,0.828571428571429,0.666666666666667,0.5,1,0,0,0,0,0,0,0,0.333333333333333,1,0,0.511637704054766,0.186107207388075,0.222222222222222,0,0.285714285714286,0,0.666666666666667,0.333333333333333,0.4,0.166666666666667,1,0.225,0.388888888888889,0.466666666666667,0.0588235294117647
"512",0.428571428571429,0,0,1,0.580529706513959,1,0,0.285714285714286,0.25,0,0,1,0,0,0.333333333333333,1,0.257142857142857,0.333333333333333,0.25,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0.41274354923644,0.475406544870508,0.222222222222222,1,0,0,0.666666666666667,0.333333333333333,0.325,0.333333333333333,0.666666666666667,0.075,0.111111111111111,0,0.117647058823529
